sku,title,brand,condition,gender,category,ebay Category,ebay Category Code,consignmentId,upc,rrp,buyItNowPrice,quantity,size,title Size,description Label,notes,tags,additional Condition Remark,price,label size different from the mesaurment and fit,featureType,fabric Fit Type,item Type,style,feature1,feature2,feature3,feature4,feature5,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,accent1,accent2,accent3,accent4,accent5,colour,model,pattern,material,type,closure,fit,other Material,fabric Type,neckline,sleeve Length,armpit to armpit (inches),armpit to cuff (inches),chest Size ,circumference (inches),collar to hem (inches),eu Shoe Size,heel Height (inches),height (inches),length (inches),rise (inches),sole Length,uk Shoe Size,us Shoe Size,waist (inches),width (inches),createdAt
AZO080324001 ,VINTAGE Womens Leather Coat IT 48 XL Black Leather ,Vintage,Fair Used Condition: the item has been frequently worn and may have numerous flaws,Womens,Clothing,Coats & Jackets,63862,,,,,1,XL,XL,48,,,Stains all over .,27.95,NO,,,Leather Coat,,Pockets,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-07-51-21-0001.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-07-51-47-0002.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-07-52-20-0003.jpeg,,,,,,,,,,,,,Black,,,Leather,Leather Coat,Button,Regular,,Leather,Collared,Long Sleeve,21,19,,,30,,,,,,,,,,,2024-03-12T07:53:58.9588906
AZO080324002 ,CHAPS Mens Shirt Large Grey Cotton ,Chaps,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shirts,57990,,,,,1,L,Large,L,,,,16.95,NO,,,Shirt,,Cuffed,Pockets,Collared,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-07-55-39-0005.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-07-56-22-0006.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-07-56-43-0007.jpeg,,,,,,,,Logo,,,,,Grey,,,Cotton,Shirt,Button,Regular,,Woven,Collared,Long Sleeve,22,19,,,30,,,,,,,,,,,2024-03-12T07:57:29.3984347
AZO080324003 ,WRANGLER Mens Short Sleeve Shirt 3XL Turquoise Cotton ,Wrangler,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shirts,57990,,,,,1,3XL,3XL,3XL,,,,17.95,NO,,Short Sleeve,Shirt,,Pockets,Collared,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-07-58-28-0009.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-07-59-59-0010.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-00-45-0011.jpeg,,,,,,,,,,,,,Turquoise,,,Cotton,Short Sleeve Shirt,Button,Regular,Spandex,Woven,Collared,Short Sleeve,29,,,,31,,,,,,,,,,,2024-03-12T08:01:29.3168872
AZO080324004 ,EDDIE BAUER Mens Hooded Windbreaker Jacket UK 36 Small Grey Nylon ,Eddie Bauer,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Coats & Jackets,57988,,,,,1,S,Small,S,,,,39.95,NO,,Hooded,Windbreaker Jacket,,Adjustable Waist,Windproof,Pockets,Comfort,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-05-19-0013.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-05-56-0014.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-06-13-0015.jpeg,,,,,,,,,,,,,Grey,,,Nylon,Hooded Windbreaker Jacket,Zip,Regular,,Microfibre,Round Neck,Long Sleeve,21,19,36,,29,,,,,,,,,,,2024-03-12T08:06:58.4853582
AZO080324005 ,BEST COMPANY Mens Shirt Medium Black Check ,Best Company,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shirts,57990,,,,,1,M,Medium,M,,,,16.95,NO,,,Shirt,,Cuffed,Pockets,Collared,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-10-41-0017.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-11-09-0018.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-11-22-0019.jpeg,,,,,,,,,,,,,Black,,Check,,Shirt,Button,Regular,,Woven,Collared,Long Sleeve,22,21,,,30,,,,,,,,,,,2024-03-12T08:12:54.663416
AZO080324006 ,PUMA Mens Tracksuit Trousers Joggers Small Black Cotton ,Puma,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Bottoms,260956,,,,,1,S,Small,S,,,Fading colour.,18.95,NO,,,Tracksuit Trousers Joggers,,Elastic Waist,Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-14-22-0021.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-14-57-0022.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-15-12-0023.jpeg,,,,,,,,Logo,,,,,Black,,,Cotton,Tracksuit Trousers Joggers,Pull On,Regular,Polyester,Jersey,,,,,,,,,,,27,9,,,,28,,2024-03-12T08:16:33.4766041
AZO080324007 ,PUMA Womens Tracksuit Trousers Joggers UK 16 Large Black Cotton ,Puma,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Activewear Bottoms,260954,,,,,1,16,Size 16,UK 16,,,Fading colour.,18.95,NO,,,Tracksuit Trousers Joggers,,Adjustable Waist,Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-17-44-0025.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-18-15-0026.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-18-36-0027.jpeg,,,,,,,,Logo,,,,,Black,,,Cotton,Tracksuit Trousers Joggers,Drawstring,Regular,Polyester,Jersey,,,,,,,,,,,29,9,,,,36,,2024-03-12T08:21:05.0446937
AZO080324008 ,NIKE Mens Dri Fit Standard Fit Tracksuit Trousers Joggers Medium Grey ,Nike,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Bottoms,260956,,,,,1,M,Medium,M,,,,19.95,NO,,Standard Fit,Tracksuit Trousers Joggers,,Adjustable Waist,Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-22-20-0029.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-22-55-0030.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-23-08-0031.jpeg,,,,,,,,Logo,,,,,Grey,Dri Fit,,Polyester,Standard Fit Tracksuit Trousers Joggers,Drawstring,Regular,Viscose,Microfibre,,,,,,,,,,,28,11,,,,34,,2024-03-12T08:23:56.21448
AZO080324009 ,PUMA Mens Tracksuit Trousers Joggers Large Black Colourblock Cotton ,Puma,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Bottoms,260956,,,,,1,L,Large,L,,,,19.95,NO,,,Tracksuit Trousers Joggers,,Adjustable Waist,Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-24-51-0033.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-25-30-0034.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-25-53-0035.jpeg,,,,,,,,Logo,,,,,Black,,Colourblock,Cotton,Tracksuit Trousers Joggers,Drawstring,Regular,Polyester,Jersey,,,,,,,,,,,29,9,,,,32,,2024-03-12T08:26:37.9641771
AZO080324010 ,ADIDAS Mens Climalite Graphic Tracksuit Trousers Joggers Medium Black ,Adidas,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Bottoms,260956,,,,,1,M,Medium,M,,,,19.95,NO,,Graphic,Tracksuit Trousers Joggers,,Elastic Waist,Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-30-34-0037.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-31-07-0038.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-31-28-0039.jpeg,,,,,,,,Logo,,,,,Black,Climalite,,Cotton,Graphic Tracksuit Trousers Joggers,Pull On,Regular,Polyester,Jersey,,,,,,,,,,,31,10,,,,30,,2024-03-12T08:32:24.9006182
AZO080324011 ,CHAMPION Mens Graphic Tracksuit Trousers Small Black Cotton ,Champion,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Bottoms,260956,,,,,1,S,Small,S,,,,19.95,NO,,Graphic,Tracksuit Trousers,,Adjustable Waist,Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-34-00-0041.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-34-34-0042.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-34-49-0043.jpeg,,,,,,,,Logo,,,,,Black,,,Cotton,Graphic Tracksuit Trousers,Drawstring,Regular,Polyester,Jersey,,,,,,,,,,,30,10,,,,38,,2024-03-12T08:35:32.9183937
AZO080324012 ,BENETTON Womens Crop Windbreaker Jacket UK 10 Small Black ,Benetton,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Coats & Jackets,63862,,,,,1,S,Small,S,,,,44.95,NO,,Crop,Windbreaker Jacket,,Full Zip,Padded,Zipped Pockets,Comfort,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-38-01-0045.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-38-30-0046.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-38-51-0047.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-39-03-0048.jpeg,,,,,,,,,,,,Black,,,,Crop Windbreaker Jacket,Zip,Relaxed,,Microfibre,High Neck,Long Sleeve,19,18,,,21,,,,,,,,,,,2024-03-12T08:39:52.1472202
AZO080324013 ,DESIGUAL Girls Long Sleeve Basic Dress 5-6 Years Green Patchwork Cotton ,Desigual,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Girls,Clothing,Dresses,51581,,,,,1,5-6 Years,5-6 Years,5-6,,,,29.95,NO,,Long Sleeve,Basic Dress,,Collarless,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-41-09-0050.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-42-02-0051.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-42-16-0052.jpeg,,,,,,,,Logo,,,,,Green,,Patchwork,Cotton,Long Sleeve Basic Dress,Pullover,Regular,,Jersey,V-Neck,Long Sleeve,12,12,,,22,,,,,,,,,,,2024-03-12T08:43:10.2143511
AZO080324014 ,TOMMY HILFIGER Boys Shirt 4-5 Years Blue Tie Dye Cotton ,Tommy Hilfiger,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Boys,Clothing,Shirts,152487,,,,,1,4-5 Years,4-5 Years,110,,,,16.95,NO,,,Shirt,,Cuffed,Collared,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-44-27-0054.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-45-07-0055.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-45-17-0056.jpeg,,,,,,,,Logo,,,,,Blue,,Tie Dye,Cotton,Shirt,Button,Regular,,Woven,Collared,Long Sleeve,12,11,,,18,,,,,,,,,,,2024-03-12T08:45:58.6510202
AZO080324015 ,DIADORA Boys Padded Coat 5-6 Years Small Black Polyester ,Diadora,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Boys,Clothing,"Coats, Jackets & Snowsuits",51933,,,,,1,5-6 Years,5-6 Years,"S, 6 y",,,,26.95,NO,,,Padded Coat,,Padded,Full Zip,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-47-42-0058.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-48-21-0059.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-48-58-0060.jpeg,,,,,,,,Logo,,,,,Black,,,Polyester,Padded Coat,Zip,Regular,,Microfibre,High Neck,Sleeveless,15,,,,16,,,,,,,,,,,2024-03-12T08:49:49.428573
AZO080324016 ,VINTAGE Womens Batwing Boat Neck Jumper Sweater IT 44 Medium Black Floral ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Jumpers & Cardigans,63866,,,,,1,M,Medium,44,,,,22.95,NO,,Batwing,Boat Neck Jumper Sweater,,Elastic Waist,Bodywarmer,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-51-33-0062.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-52-37-0063.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-53-09-0064.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-53-25-0065.jpeg,,,,,,,Glitter,Sequin,,,,Black,,Floral,Wool,Batwing Boat Neck Jumper Sweater,Pullover,Relaxed,,Knit,Round Neck,Long Sleeve,23,18,,,23,,,,,,,,,,,2024-03-12T08:54:14.9369413
AZO080324017 ,VINTAGE Womens Sleeveless Crochet Cardigan Top UK 14 Medium Black ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Tops & Blouses,53159,,,,,1,M,Medium,N/A,,,,19.95,NO,Sleeveless,Crochet,Cardigan Top,,Lightweight,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-55-06-0067.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-55-33-0068.jpeg,,,,,,,,,Eyelet,Beaded,,,,Black,,,,Sleeveless Crochet Cardigan Top,Button,Regular,,Crochet,V-Neck,Sleeveless,18,,,,20,,,,,,,,,,,2024-03-12T08:56:27.9432928
AZO080324018 ,VINTAGE Womens Open Blazer Jacket UK 16 Large Black Floral ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Coats & Jackets,63862,,,,,1,L,Large,N/A,,,,29.95,NO,,Open,Blazer Jacket,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-57-32-0070.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-08-58-01-0071.jpeg,,,,,,,,,Scalloped,,,,,Black,,Floral,,Open Blazer Jacket,Pull On,Regular,,Woven,Round Neck,Long Sleeve,20,13,,,25,,,,,,,,,,,2024-03-12T08:59:05.1291663
AZO080324019 ,BENETTON Womens Abstract Pattern Chino Shorts IT 48 XL W32  Multicoloured ,Benetton,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Shorts,11555,,,,,1,XL,XL,48,,,,19.95,NO,,Abstract Pattern,Chino Shorts,,Adjustable Waist,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-09-00-22-0073.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-09-00-55-0074.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-09-01-08-0075.jpeg,,,,,,,,,,,,,Multicoloured,,,Cotton,Abstract Pattern Chino Shorts,Zip,Regular,,Woven,,,,,,,,,,,10,13,,,,32,,2024-03-12T09:01:59.2444948
AZO080324020 ,VINTAGE Womens Straight Skirt W26 Small Beige Striped ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Skirts,63864,,,,,1,26,Size 26,N/A,,,,16.95,NO,,,Straight Skirt,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-09-03-17-0077.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-09-03-46-0078.jpeg,,,,,,,,,,,,,,Beige,,Striped,,Straight Skirt,Zip,Regular,,Woven,,,,,,,,,,,30,,,,,26,,2024-03-12T09:04:35.7367448
ALU080324001 ,VINTAGE Womens Flared Skirt IT 44 Medium W28  Brown Wool ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Skirts,63864,,,,,1,M,Medium,IT 44,,,,17.95,NO,,,Flared Skirt,,Comfort,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-09-11-23-0080.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-09-12-19-0081.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-09-12-34-0082.jpeg,,,,,,,,,,,,,Brown,,,Wool,Flared Skirt,Zip,Regular,Polyamide,Woven,,,,,,,,,,,28,,,,,28,,2024-03-12T09:13:30.6184098
ALU080324002 ,VINTAGE Womens Shearling Jacket EU 40 Medium Brown Shearling ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Coats & Jackets,63862,,,,,1,M,Medium,40,,,,44.95,NO,,,Shearling Jacket,,Windproof,Bodywarmer,Pockets,Comfort,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-09-14-45-0084.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-09-15-27-0085.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-09-15-51-0086.jpeg,,,,,,,,,,,,,Brown,,,Shearling,Shearling Jacket,Button,Relaxed,,Shearling,Collared,Long Sleeve,22,17,,,28,,,,,,,,,,,2024-03-12T09:16:47.0409715
ALU080324003 ,VINTAGE Womens 7 button Blazer Jacket UK 16 Large Green ,Vintage,Fair Used Condition: the item has been frequently worn and may have numerous flaws,Womens,Clothing,Coats & Jackets,63862,,,,,1,L,Large,N/A,,,Marks all over.,29.95,NO,,7 button,Blazer Jacket,,Lined,Collared,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-09-18-03-0088.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-09-18-35-0089.jpeg,,,,,,,,,Scalloped,,,,,Green,,,,7 button Blazer Jacket,Button,Regular,,Woven,Collared,Long Sleeve,20,16,,,22,,,,,,,,,,,2024-03-12T09:19:52.9765306
ALU080324004 ,VINTAGE Womens Leather Jacket IT 46 Large Brown Leather ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Coats & Jackets,63862,,,,,1,L,Large,46,,,,39.95,NO,,,Leather Jacket,,,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-09-21-24-0091.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-09-23-03-0092.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 20_12-03-2024/Studio 20 12-03-2024-09-24-17-0093.jpeg,,,,,,,,,,,,,Brown,,,Leather,Leather Jacket,Button,Regular,,Leather,Collared,Long Sleeve,20,18,,,28,,,,,,,,,,,2024-03-12T09:25:09.2749749
